path,class,class_y,rev,station,cam,season,day_part,date_time
rev22/22/22_20221002 (295).JPG,zorro,red fox,rev22,22B,22,autumn,evening,2022:10:02 19:55:11
rev01/14/14_20201025 (47).JPG,zorro,red fox,rev01,14,14,autumn,evening,2020:10:25 18:36:20
rev11/17/17_20210823 (4604).JPG,zorro,red fox,rev11,17B,17,summer,evening,2021:08:23 19:26:57
rev13/47/47_20211114 (938).JPG,zorro,red fox,rev13,7B,47,autumn,night,2021:11:14 03:23:46
rev20/60/60_20220720 (1585).JPG,zorro,red fox,rev20,65,60,summer,evening,2022:07:20 16:26:33
rev08/11/11_20210604 (5521).JPG,zorro,red fox,rev08,11,11,summer,night,2021:06:04 22:41:27
rev03/11/11_20210104 (319).JPG,zorro,red fox,rev03,11,11,winter,night,2021:01:04 02:35:12
rev03/39/39_20210110 (208).JPG,zorro,red fox,rev03,39B,39,winter,evening,2021:01:10 15:06:36
rev14/4/4_20211216 (10959).JPG,zorro,red fox,rev14,26B,4,winter,evening,2021:12:16 18:13:20
rev08/42/42_20210618 (1398).JPG,zorro,red fox,rev08,42B,42,summer,morning,2021:06:18 08:21:46
rev02/31/31_20201211 (604).JPG,zorro,red fox,rev02,31B,31,winter,evening,2020:12:11 14:34:50
rev21/33/33_20220811 (171).JPG,zorro,red fox,rev21,33,33,summer,evening,2022:08:11 18:53:48
rev01/34/34_20201113 (6844).JPG,zorro,red fox,rev01,34,34,autumn,night,2020:11:13 23:09:23
rev22/2/2_20221030 (1526).JPG,zorro,red fox,rev22,30,2,autumn,evening,2022:10:30 18:38:32
rev16/49_16/49_20220125 (958).JPG,zorro,red fox,rev16,6B,49,winter,evening,2022:02:10 20:33:03
rev03/7/7_20201230 (778).JPG,zorro,red fox,rev03,7,7,winter,night,2020:12:30 04:17:59
rev05/24/24_20210226 (1238).JPG,zorro,red fox,rev05,24,24,winter,evening,2021:02:26 14:09:02
rev05/2/2_20210222 (148).JPG,zorro,red fox,rev05,30,2,winter,evening,2021:02:22 12:10:33
rev14/48/48_20211123 (102).JPG,zorro,red fox,rev14,43,48,autumn,night,2021:11:23 23:43:26
rev08/1/1_20210526 (880).JPG,zorro,red fox,rev08,23B,1,spring,morning,2021:05:26 08:55:23
rev14/36/36_20211227 (1765).JPG,zorro,red fox,rev14,36,36,winter,evening,2021:12:27 20:54:42
rev24/48/48_20230121 (53).JPG,zorro,red fox,rev24,43,48,winter,evening,2023:01:21 16:30:13
rev20/17/17_20220427 (5120).JPG,zorro,red fox,rev20,17B,17,spring,evening,2022:04:27 13:18:32
rev09/47/47_20210622 (387).JPG,zorro,red fox,rev09,7B,47,summer,morning,2021:06:22 06:13:28
rev03/32/32_20201227 (108).JPG,zorro,red fox,rev03,32,32,winter,evening,2020:12:27 20:05:07
rev14/2/2_20211204 (1476).JPG,zorro,red fox,rev14,30,2,winter,evening,2021:12:04 18:49:50
rev16/48_16/48_20220125 (167).JPG,zorro,red fox,rev16,43,48,winter,morning,2022:02:06 09:34:24
rev24/33/33_20230315 (766).JPG,zorro,red fox,rev24,33,33,spring,morning,2023:03:15 11:59:42
rev21/60/60_20220909 (887).JPG,zorro,red fox,rev21,65,60,autumn,night,2022:09:09 02:39:29
rev01/31/31_20201101 (203).JPG,zorro,red fox,rev01,31B,31,autumn,night,2020:11:01 23:05:12
rev06/31/31_20210401 (535).JPG,zorro,red fox,rev06,31B,31,spring,evening,2021:04:01 15:56:08
rev21/10/10_20220902 (6662).JPG,zorro,red fox,rev21,10B,10,autumn,night,2022:09:02 05:58:04
rev19/48/48_20220518 (247).JPG,zorro,red fox,rev19,43,48,spring,evening,2022:05:18 19:35:55
rev15/48/48_20220125 (436).JPG,zorro,red fox,rev15,43,48,winter,morning,2022:01:25 07:30:10
rev24/33/33_20230315 (767).JPG,zorro,red fox,rev24,33,33,spring,morning,2023:03:15 11:59:42
rev15/24/24_20220113 (474).JPG,zorro,red fox,rev15,24,24,winter,morning,2022:01:13 09:30:37
rev17/11/11_20220227 (183).JPG,zorro,red fox,rev17,11,11,winter,evening,2022:02:27 12:54:41
rev13/32/32_20211010 (45).JPG,zorro,red fox,rev13,32,32,autumn,night,2021:10:10 00:55:06
rev21/11/11_20220913 (6112).JPG,zorro,red fox,rev21,11,11,autumn,evening,2022:09:13 16:30:04
rev01/31/31_20201101 (223).JPG,zorro,red fox,rev01,31B,31,autumn,night,2020:11:01 23:05:31
rev14/11/11_20211127 (34).JPG,zorro,red fox,rev14,11,11,autumn,morning,2021:11:27 08:23:15
rev20/60/60_20220702 (770).JPG,zorro,red fox,rev20,65,60,summer,morning,2022:07:02 09:42:09
rev09/47/47_20210616 (187).JPG,zorro,red fox,rev09,7B,47,summer,evening,2021:06:16 20:25:17
rev13/11/11_20211102 (269).JPG,zorro,red fox,rev13,11,11,autumn,evening,2021:11:02 20:52:21
rev01/32/32_20201112 (764).JPG,zorro,red fox,rev01,32,32,autumn,evening,2020:11:12 18:34:49
rev20/74/74_20220714 (765).JPG,zorro,red fox,rev20,61,74,summer,night,2022:07:14 05:20:31
rev10/5/5_20210802 (5836).JPG,zorro,red fox,rev10,29,5,summer,morning,2021:08:02 08:25:05
rev03/11/11_20201226 (128).JPG,zorro,red fox,rev03,11,11,winter,night,2020:12:26 01:08:42
rev08/11/11_20210606 (5758).JPG,zorro,red fox,rev08,11,11,summer,night,2021:06:06 00:26:16
rev01/14/14_20201025 (69).JPG,zorro,red fox,rev01,14,14,autumn,night,2020:10:25 22:08:29
rev23/72/72_20221214 (264).JPG,zorro,red fox,rev23,45,72,winter,evening,2022:12:14 15:24:43
rev23/60/60_20221130 (29).JPG,zorro,red fox,rev23,65,60,autumn,evening,2022:11:30 19:53:16
rev14/10/10_20211127 (996).JPG,zorro,red fox,rev14,10B,10,autumn,night,2021:11:27 22:31:28
rev17/9/9_20220323 (2520).JPG,zorro,red fox,rev17,9,9,spring,evening,2022:03:23 17:14:57
rev13/50/50_20211116 (9259).JPG,zorro,red fox,rev13,34,50,autumn,night,2021:11:16 05:19:57
rev04/28/28_20210124 (1249).JPG,zorro,red fox,rev04,28,28,winter,morning,2021:01:24 11:09:53
rev02/11/11_20201212 (244).JPG,zorro,red fox,rev02,11,11,winter,night,2020:12:12 00:06:53
rev03/2/2_20210112 (8875).JPG,zorro,red fox,rev03,30,2,winter,evening,2021:01:12 19:39:26
rev05/11/11_20210304 (512).JPG,zorro,red fox,rev05,11,11,spring,evening,2021:03:04 16:45:20
rev14/48/48_20211127 (150).JPG,zorro,red fox,rev14,43,48,autumn,evening,2021:11:27 19:02:53
rev15/22/22_20220118 (265).JPG,zorro,red fox,rev15,22B,22,winter,evening,2022:01:18 20:30:18
rev09/47/47_20210625 (614).JPG,zorro,red fox,rev09,7B,47,summer,night,2021:06:25 05:05:01
rev01/31/31_20201101 (206).JPG,zorro,red fox,rev01,31B,31,autumn,night,2020:11:01 23:05:15
rev16/9_16/9_20220125 (176).JPG,zorro,red fox,rev16,9,9,winter,night,2022:01:30 00:01:32
rev19/11/11_20220605 (3958).JPG,zorro,red fox,rev19,11,11,summer,night,2022:06:05 02:34:11
rev14/2/2_20211205 (1508).JPG,zorro,red fox,rev14,30,2,winter,night,2021:12:05 00:30:27
rev13/33/33_20211103 (454).JPG,zorro,red fox,rev13,33,33,autumn,night,2021:11:03 01:28:35
rev14/49/49_20211130 (1312).JPG,zorro,red fox,rev14,6B,49,autumn,morning,2021:11:30 06:25:43
rev18/48/48_20220403 (29).JPG,zorro,red fox,rev18,43,48,spring,evening,2022:04:03 20:13:29
rev03/12/12_20210103 (173).JPG,zorro,red fox,rev03,12,12,winter,evening,2021:01:03 19:03:38
rev13/10/10_20211109 (4703).JPG,zorro,red fox,rev13,10B,10,autumn,morning,2021:11:09 09:56:36
rev08/32/32_20210515 (12).JPG,zorro,red fox,rev08,32,32,spring,morning,2021:05:15 10:09:27
rev14/4/4_20211128 (1294).JPG,zorro,red fox,rev14,26B,4,autumn,night,2021:11:28 21:23:58
rev03/32/32_20210110 (586).JPG,zorro,red fox,rev03,32,32,winter,evening,2021:01:10 15:25:30
rev04/11/11_20210201 (551).JPG,zorro,red fox,rev04,11,11,winter,evening,2021:02:01 19:48:52
rev24/24/24_20230128 (2508).JPG,zorro,red fox,rev24,24,24,winter,night,2023:01:28 01:37:20
rev12/11/11_20210930 (679).JPG,zorro,red fox,rev12,11,11,autumn,morning,2021:09:30 06:00:56
rev14/28/28_20211130 (614).JPG,zorro,red fox,rev14,28,28,autumn,evening,2021:11:30 18:04:18
rev04/11/11_20210131 (517).JPG,zorro,red fox,rev04,11,11,winter,night,2021:01:31 00:32:33
rev12/11/11_20210917 (125).JPG,zorro,red fox,rev12,11,11,autumn,evening,2021:09:17 20:26:50
rev05/41/41_20210304 (284).JPG,zorro,red fox,rev05,41B,41,spring,evening,2021:03:04 18:05:36
rev09/33/33_20210630 (597).JPG,zorro,red fox,rev09,33,33,summer,evening,2021:06:30 19:47:47
rev20/54/54_20220616 (419).JPG,zorro,red fox,rev20,52,54,summer,night,2022:06:16 05:10:24
rev03/34/34_20201217 (62).JPG,zorro,red fox,rev03,34,34,winter,evening,2020:12:17 20:32:33
rev14/17/17_20211120 (49).JPG,zorro,red fox,rev14,17B,17,autumn,evening,2021:11:20 19:07:39
rev17/49/49_20220318 (1120).JPG,zorro,red fox,rev17,6B,49,spring,night,2022:03:18 23:52:56
rev09/42/42_20210618 (48).JPG,zorro,red fox,rev09,42B,42,summer,evening,2021:06:18 19:52:49
rev08/47/47_20210531 (1289).JPG,zorro,red fox,rev08,7B,47,spring,night,2021:05:31 23:46:50
rev14/4/4_20211122 (240).JPG,zorro,red fox,rev14,26B,4,autumn,evening,2021:11:22 17:05:44
rev03/2/2_20210101 (6803).JPG,zorro,red fox,rev03,30,2,winter,night,2021:01:01 22:23:22
rev22/11/11_20221027 (1370).JPG,zorro,red fox,rev22,11,11,autumn,night,2022:10:27 02:56:24
rev07/31/31_20210511 (1063).JPG,zorro,red fox,rev07,31B,31,spring,night,2021:05:11 01:37:57
rev24/44/44_20230214 (110).JPG,zorro,red fox,rev24,13,44,winter,night,2023:02:14 22:17:27
rev05/2/2_20210311 (3599).JPG,zorro,red fox,rev05,30,2,spring,evening,2021:03:11 14:03:47
rev15/17/17_20220102 (175).JPG,zorro,red fox,rev15,17B,17,winter,evening,2022:01:02 16:04:43
rev10/39/39_20210717 (4204).JPG,zorro,red fox,rev10,39B,39,summer,evening,2021:07:17 20:46:26
rev16/11_16/11_20220125 (511).JPG,zorro,red fox,rev16,11,11,winter,morning,2022:02:15 11:51:40
rev02/2/2_20201127 (1872).JPG,zorro,red fox,rev02,30,2,autumn,evening,2020:11:27 19:22:53
rev13/48/48_20211104 (145).JPG,zorro,red fox,rev13,43,48,autumn,evening,2021:11:04 18:31:00
rev13/10/10_20211105 (3350).JPG,zorro,red fox,rev13,10B,10,autumn,evening,2021:11:05 15:20:48
rev02/14/14_20201121 (49).JPG,zorro,red fox,rev02,14,14,autumn,night,2020:11:21 21:10:28
rev21/4/4_20220323 (4217).JPG,zorro,red fox,rev21,26B,4,spring,evening,2022:03:23 20:50:52
rev03/11/11_20210109 (368).JPG,zorro,red fox,rev03,11,11,winter,evening,2021:01:09 19:43:26
rev17/10/10_20220312 (6142).JPG,zorro,red fox,rev17,10B,10,spring,evening,2022:03:12 14:16:38
rev12/48/48_20210915 (12).JPG,zorro,red fox,rev12,43,48,autumn,night,2021:09:15 04:54:36
rev24/39/39_20230125 (2687).JPG,zorro,red fox,rev24,39B,39,winter,morning,2023:01:25 11:38:42
rev14/33/33_20211208 (259).JPG,zorro,red fox,rev14,33,33,winter,night,2021:12:08 04:31:37
rev03/2/2_20210102 (7056).JPG,zorro,red fox,rev03,30,2,winter,evening,2021:01:02 14:55:41
rev23/60/60_20221218 (82).JPG,zorro,red fox,rev23,65,60,winter,evening,2022:12:18 16:05:15
rev03/11/11_20210103 (307).JPG,zorro,red fox,rev03,11,11,winter,night,2021:01:03 22:51:05
rev05/36/36_20210307 (1149).JPG,zorro,red fox,rev05,36,36,spring,evening,2021:03:07 19:06:01
rev22/4/4_20221024 (7811).JPG,zorro,red fox,rev22,26B,4,autumn,night,2022:10:24 21:58:55
rev13/32/32_20211015 (1808).JPG,zorro,red fox,rev13,32,32,autumn,night,2021:10:15 02:43:17
rev04/11/11_20210121 (132).JPG,zorro,red fox,rev04,11,11,winter,evening,2021:01:21 13:26:58
rev24/28/28_20230204 (2260).JPG,zorro,red fox,rev24,28,28,winter,evening,2023:02:04 16:55:15
rev24/11/11_20230209 (533).JPG,zorro,red fox,rev24,11,11,winter,night,2023:02:09 21:10:04
rev18/11/11_20220504 (3632).JPG,zorro,red fox,rev18,11,11,spring,night,2022:05:04 22:40:16
rev17/9/9_20220328 (3563).JPG,zorro,red fox,rev17,9,9,spring,morning,2022:03:28 07:19:46
rev21/11/11_20220903 (5137).JPG,zorro,red fox,rev21,11,11,autumn,morning,2022:09:03 06:05:16
rev02/26/26_20201121 (392).JPG,zorro,red fox,rev02,26,26,autumn,morning,2020:11:21 07:48:59
rev01/15/15_20201030 (2458).JPG,zorro,red fox,rev01,15,15,autumn,evening,2020:10:30 19:05:41
rev13/48/48_20211028 (72).JPG,zorro,red fox,rev13,43,48,autumn,morning,2021:10:28 11:26:45
rev09/47/47_20210616 (170).JPG,zorro,red fox,rev09,7B,47,summer,evening,2021:06:16 16:25:05
rev12/9/9_20211005 (3333).JPG,zorro,red fox,rev12,9,9,autumn,night,2021:10:05 04:25:45
rev17/9/9_20220328 (3573).JPG,zorro,red fox,rev17,9,9,spring,morning,2022:03:28 07:35:28
rev13/49/49_20211106 (1415).JPG,zorro,red fox,rev13,6B,49,autumn,morning,2021:11:06 09:48:50
rev14/48/48_20211205 (255).JPG,zorro,red fox,rev14,43,48,winter,evening,2021:12:05 18:43:33
rev08/11/11_20210528 (3958).JPG,zorro,red fox,rev08,11,11,spring,evening,2021:05:28 19:36:41
rev01/31/31_20201106 (333).JPG,zorro,red fox,rev01,31B,31,autumn,night,2020:11:06 04:47:07
rev03/39/39_20201224 (37).JPG,zorro,red fox,rev03,39B,39,winter,evening,2020:12:24 19:23:48
rev18/11/11_20220417 (940).JPG,zorro,red fox,rev18,11,11,spring,night,2022:04:17 21:36:06
rev13/42/42_20211104 (231).JPG,zorro,red fox,rev13,42B,42,autumn,morning,2021:11:04 09:18:46
rev17/47/47_20220222 (104).JPG,zorro,red fox,rev17,7B,47,winter,morning,2022:02:22 07:44:14
rev14/48/48_20211126 (131).JPG,zorro,red fox,rev14,43,48,autumn,night,2021:11:26 03:09:59
rev11/42/42_20210824 (509).JPG,zorro,red fox,rev11,42B,42,summer,evening,2021:08:24 20:48:10
rev13/9/9_20211116 (4210).JPG,zorro,red fox,rev13,9,9,autumn,night,2021:11:16 00:51:29
rev24/54/54_20230307 (3927).JPG,zorro,red fox,rev24,52,54,spring,evening,2023:03:07 15:20:58
rev12/41/41_20211003 (500).JPG,zorro,red fox,rev12,41B,41,autumn,morning,2021:10:03 08:22:42
rev02/2/2_20201130 (2229).JPG,zorro,red fox,rev02,30,2,autumn,night,2020:11:30 21:18:14
rev15/48/48_20220125 (431).JPG,zorro,red fox,rev15,43,48,winter,morning,2022:01:25 07:29:51
rev10/1/1_20210720 (2257).JPG,zorro,red fox,rev10,23B,1,summer,morning,2021:07:20 07:30:41
rev04/11/11_20210201 (542).JPG,zorro,red fox,rev04,11,11,winter,evening,2021:02:01 19:48:43
rev24/60/60_20230118 (20).JPG,zorro,red fox,rev24,65,60,winter,evening,2023:01:18 17:36:58
rev14/25/25_20211122 (74).JPG,zorro,red fox,rev14,25B,25,autumn,night,2021:11:22 21:29:48
rev13/11/11_20211114 (504).JPG,zorro,red fox,rev13,11,11,autumn,morning,2021:11:14 06:08:50
rev13/32/32_20211019 (2578).JPG,zorro,red fox,rev13,32,32,autumn,night,2021:10:19 03:11:14
rev05/11/11_20210304 (511).JPG,zorro,red fox,rev05,11,11,spring,evening,2021:03:04 16:45:20
rev02/2/2_20201130 (2231).JPG,zorro,red fox,rev02,30,2,autumn,night,2020:11:30 21:18:16
rev22/11/11_20221101 (1400).JPG,zorro,red fox,rev22,11,11,autumn,night,2022:11:01 05:53:45
rev07/48/48_20210513 (790).JPG,zorro,red fox,rev07,43,48,spring,evening,2021:05:13 14:40:10
rev06/2/2_20210320 (99).JPG,zorro,red fox,rev06,30,2,spring,night,2021:03:20 00:15:53
rev07/32/32_20210419 (2304).JPG,zorro,red fox,rev07,32,32,spring,evening,2021:04:19 19:43:58
rev23/19/19_20221130 (61).JPG,zorro,red fox,rev23,19B,19,autumn,morning,2022:11:30 11:51:55
rev08/11/11_20210615 (8194).JPG,zorro,red fox,rev08,11,11,summer,night,2021:06:15 03:45:36
rev20/54/54_20220613 (272).JPG,zorro,red fox,rev20,52,54,summer,night,2022:06:13 22:36:08
rev10/11/11_20210805 (8353).JPG,zorro,red fox,rev10,11,11,summer,night,2021:08:05 22:57:30
rev16/11_16/11_20220125 (428).JPG,zorro,red fox,rev16,11,11,winter,evening,2022:02:10 18:08:48
rev11/24/24_20210826 (23760).JPG,zorro,red fox,rev11,24,24,summer,evening,2021:08:26 18:39:14
rev12/11/11_20210917 (133).JPG,zorro,red fox,rev12,11,11,autumn,evening,2021:09:17 20:26:55
rev13/11/11_20211029 (229).JPG,zorro,red fox,rev13,11,11,autumn,evening,2021:10:29 17:40:11
rev14/36/36_20211226 (1703).JPG,zorro,red fox,rev14,36,36,winter,night,2021:12:26 03:29:45
rev03/7/7_20201225 (642).JPG,zorro,red fox,rev03,7,7,winter,night,2020:12:25 23:28:04
rev13/48/48_20211111 (166).JPG,zorro,red fox,rev13,43,48,autumn,night,2021:11:11 21:30:51
rev04/11/11_20210129 (453).JPG,zorro,red fox,rev04,11,11,winter,evening,2021:01:29 20:04:07
rev14/47/47_20211211 (288).JPG,zorro,red fox,rev14,7B,47,winter,evening,2021:12:11 12:32:08
rev14/33/33_20211207 (242).JPG,zorro,red fox,rev14,33,33,winter,evening,2021:12:07 13:06:59
rev01/31/31_20201025 (71).JPG,zorro,red fox,rev01,31B,31,autumn,night,2020:10:25 22:39:26
rev06/11/11_20210415 (2257).JPG,zorro,red fox,rev06,11,11,spring,morning,2021:04:15 10:23:42
rev14/17/17_20211120 (73).JPG,zorro,red fox,rev14,17B,17,autumn,evening,2021:11:20 19:08:34
rev04/31/31_20210212 (381).JPG,zorro,red fox,rev04,31B,31,winter,evening,2021:02:12 14:45:03
rev21/10/10_20220816 (4977).JPG,zorro,red fox,rev21,10B,10,summer,morning,2022:08:16 08:54:54
rev01/14/14_20201025 (37).JPG,zorro,red fox,rev01,14,14,autumn,evening,2020:10:25 18:34:27
rev14/33/33_20211206 (233).JPG,gamo,fallow deer,rev14,33,33,winter,evening,2021:12:06 13:23:01
rev13/9/9_20211012 (133).JPG,gamo,fallow deer,rev13,9,9,autumn,night,2021:10:12 23:23:52
rev13/9/9_20211111 (3683).JPG,gamo,fallow deer,rev13,9,9,autumn,morning,2021:11:11 09:41:53
rev16/9_16/9_20220125 (408).JPG,gamo,fallow deer,rev16,9,9,winter,evening,2022:01:30 12:44:09
rev14/9/9_20211213 (2288).JPG,gamo,fallow deer,rev14,9,9,winter,evening,2021:12:13 13:34:42
rev14/33/33_20211215 (387).JPG,gamo,fallow deer,rev14,33,33,winter,morning,2021:12:15 08:43:03
rev21/21/21_20220817 (1217).JPG,gamo,fallow deer,rev21,21B,21,summer,evening,2022:08:17 14:21:05
rev08/10/10_20210616 (6676).JPG,gamo,fallow deer,rev08,10B,10,summer,morning,2021:06:16 06:07:07
rev13/9/9_20211012 (102).JPG,gamo,fallow deer,rev13,9,9,autumn,night,2021:10:12 23:17:11
rev08/33/33_20210611 (788).JPG,gamo,fallow deer,rev08,33,33,summer,morning,2021:06:11 10:06:14
rev22/54/54_20221115 (1603).JPG,gamo,fallow deer,rev22,52,54,autumn,evening,2022:11:15 15:45:09
rev14/47/47_20211204 (214).JPG,gamo,fallow deer,rev14,7B,47,winter,morning,2021:12:04 11:44:50
rev14/33/33_20211206 (219).JPG,gamo,fallow deer,rev14,33,33,winter,evening,2021:12:06 13:16:00
rev09/9/9_20210619 (354).JPG,gamo,fallow deer,rev09,9,9,summer,evening,2021:06:19 19:55:51
rev02/34/34_20201212 (3274).JPG,gamo,fallow deer,rev02,34,34,winter,evening,2020:12:12 13:50:52
rev12/9/9_20211011 (4022).JPG,gamo,fallow deer,rev12,9,9,autumn,morning,2021:10:11 07:36:36
rev21/63/63_20220802 (108).JPG,gamo,fallow deer,rev21,50,63,summer,morning,2022:08:02 10:28:58
rev21/21/21_20220907 (1940).JPG,gamo,fallow deer,rev21,21B,21,autumn,morning,2022:09:07 08:32:22
rev14/10/10_20211211 (4983).JPG,gamo,fallow deer,rev14,10B,10,winter,morning,2021:12:11 11:50:39
rev12/9/9_20210927 (2411).JPG,gamo,fallow deer,rev12,9,9,autumn,evening,2021:09:27 13:49:30
rev12/9/9_20211001 (3042).JPG,gamo,fallow deer,rev12,9,9,autumn,morning,2021:10:01 08:19:56
rev14/42/42_20211125 (33).JPG,gamo,fallow deer,rev14,42B,42,autumn,evening,2021:11:25 12:26:13
rev14/9/9_20211206 (1805).JPG,gamo,fallow deer,rev14,9,9,winter,evening,2021:12:06 19:47:36
rev22/9/9_20221008 (1611).JPG,gamo,fallow deer,rev22,9,9,autumn,evening,2022:10:08 13:18:24
rev22/57/57_20220926 (155).JPG,gamo,fallow deer,rev22,53,57,autumn,morning,2022:09:26 08:51:53
rev08/10/10_20210605 (5592).JPG,gamo,fallow deer,rev08,10B,10,summer,evening,2021:06:05 19:10:21
rev13/9/9_20211025 (2015).JPG,gamo,fallow deer,rev13,9,9,autumn,evening,2021:10:25 14:01:46
rev16/9_16/9_20220125 (609).JPG,gamo,fallow deer,rev16,9,9,winter,evening,2022:01:30 16:59:27
rev12/9/9_20210915 (164).JPG,gamo,fallow deer,rev12,9,9,autumn,morning,2021:09:15 10:14:27
rev12/9/9_20210926 (2272).JPG,gamo,fallow deer,rev12,9,9,autumn,morning,2021:09:26 11:12:59
rev07/45/45_20210422 (94).JPG,gamo,fallow deer,rev07,12,45,spring,evening,2021:04:22 16:15:32
rev14/9/9_20211214 (2389).JPG,gamo,fallow deer,rev14,9,9,winter,morning,2021:12:14 11:03:22
rev14/9/9_20211213 (2241).JPG,gamo,fallow deer,rev14,9,9,winter,morning,2021:12:13 10:29:36
rev14/42/42_20211125 (20).JPG,gamo,fallow deer,rev14,42B,42,autumn,evening,2021:11:25 12:26:02
rev09/31/31_20210630 (4737).JPG,gamo,fallow deer,rev09,31B,31,summer,evening,2021:06:30 19:17:28
rev13/9/9_20211029 (2576).JPG,gamo,fallow deer,rev13,9,9,autumn,morning,2021:10:29 09:24:23
rev12/9/9_20210918 (717).JPG,gamo,fallow deer,rev12,9,9,autumn,evening,2021:09:18 16:13:05
rev10/33/33_20210728 (110).JPG,gamo,fallow deer,rev10,33,33,summer,evening,2021:07:28 17:17:53
rev09/46/46_20210618 (38).JPG,gamo,fallow deer,rev09,14B,46,summer,evening,2021:06:18 18:10:09
rev08/33/33_20210613 (953).JPG,gamo,fallow deer,rev08,33,33,summer,morning,2021:06:13 10:40:31
rev12/9/9_20211001 (3095).JPG,gamo,fallow deer,rev12,9,9,autumn,evening,2021:10:01 16:32:00
rev13/9/9_20211023 (1577).JPG,gamo,fallow deer,rev13,9,9,autumn,night,2021:10:23 03:24:59
rev13/9/9_20211026 (2156).JPG,gamo,fallow deer,rev13,9,9,autumn,morning,2021:10:26 10:18:44
rev12/9/9_20211001 (3067).JPG,gamo,fallow deer,rev12,9,9,autumn,morning,2021:10:01 09:44:33
rev07/33/33_20210515 (534).JPG,gamo,fallow deer,rev07,33,33,spring,morning,2021:05:15 06:38:24
rev14/33/33_20211206 (214).JPG,gamo,fallow deer,rev14,33,33,winter,evening,2021:12:06 13:15:57
rev09/21/21_20210624 (348).JPG,gamo,fallow deer,rev09,21B,21,summer,evening,2021:06:24 12:22:08
rev14/9/9_20211213 (2214).JPG,gamo,fallow deer,rev14,9,9,winter,morning,2021:12:13 10:28:40
rev14/9/9_20211214 (2383).JPG,gamo,fallow deer,rev14,9,9,winter,morning,2021:12:14 11:03:15
rev22/9/9_20221005 (1214).JPG,gamo,fallow deer,rev22,9,9,autumn,morning,2022:10:05 07:36:08
rev13/9/9_20211029 (2599).JPG,gamo,fallow deer,rev13,9,9,autumn,evening,2021:10:29 16:50:56
rev12/9/9_20211005 (3403).JPG,gamo,fallow deer,rev12,9,9,autumn,evening,2021:10:05 15:55:21
rev13/9/9_20211021 (1186).JPG,gamo,fallow deer,rev13,9,9,autumn,morning,2021:10:21 11:31:00
rev21/55/55_20220731 (88).JPG,gamo,fallow deer,rev21,51,55,summer,night,2022:07:31 05:29:15
rev14/9/9_20211202 (1457).JPG,gamo,fallow deer,rev14,9,9,winter,evening,2021:12:02 19:44:31
rev12/9/9_20210927 (2400).JPG,gamo,fallow deer,rev12,9,9,autumn,evening,2021:09:27 13:47:02
rev14/9/9_20211213 (2309).JPG,gamo,fallow deer,rev14,9,9,winter,evening,2021:12:13 13:35:18
rev12/9/9_20210920 (1083).JPG,gamo,fallow deer,rev12,9,9,autumn,morning,2021:09:20 11:36:35
rev14/9/9_20211213 (2179).JPG,gamo,fallow deer,rev14,9,9,winter,morning,2021:12:13 10:26:41
rev13/9/9_20211021 (1217).JPG,gamo,fallow deer,rev13,9,9,autumn,evening,2021:10:21 16:38:18
rev14/9/9_20211206 (1804).JPG,gamo,fallow deer,rev14,9,9,winter,evening,2021:12:06 19:47:35
rev12/9/9_20210929 (2713).JPG,gamo,fallow deer,rev12,9,9,autumn,evening,2021:09:29 15:42:20
rev12/9/9_20210915 (259).JPG,gamo,fallow deer,rev12,9,9,autumn,morning,2021:09:15 10:15:45
rev09/9/9_20210616 (83).JPG,gamo,fallow deer,rev09,9,9,summer,night,2021:06:16 04:48:28
rev14/9/9_20211203 (1553).JPG,gamo,fallow deer,rev14,9,9,winter,evening,2021:12:03 15:27:14
